grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,ano,vol,fasc,pags,DOI,autores,id
GORAS,Artículos publicados,Publicado en revista especializada,Transferencia de conocimiento orientada a la innovación social en la relación ciencia-tecnología y sociedad,Colombia,Revista Pensamiento Y Gestión ,0122-5073,2011,31,1 ,137 - 166,,"JOSE ENRIQUE ARIAS PEREZ, CARLOS ANDRES ARISTIZABAL BOTERO",1117
GORAS,Artículos publicados,Publicado en revista especializada,"El Dato, la información, el conocimiento y su productividad en empresas del sector público de Medellín",Colombia,Semestre Económico ,0120-6346,2011,14,28 ,95 - 110,http://www.scielo.org.co/pdf/seec/v14n28/v14n28a7.pdf,"CARLOS ANDRES ARISTIZABAL BOTERO, JOSE ENRIQUE ARIAS PEREZ",1120
GORAS,Artículos publicados,Publicado en revista especializada,Las prácticas: acciones intencionadas que configuran sentidos que enriquecen la construcción de personas y profesionales comprometidos socialmente,Colombia,Revista Escenario  ,2011-9097,2010,1,8 ,57 - 77,,CARLOS ANDRES ARISTIZABAL BOTERO,1121
GORAS,Artículos publicados,Publicado en revista especializada,Construcción de una herramienta para la identificación de conocimientos clave en el proceso de I+D+i en la UPB,Colombia,Revista Ciencias Estrategicas ,1794-8347,2009,17,21 ,75 - 88,,CARLOS MARIO DURANGO YEPES,1124
GORAS,Artículos publicados,Publicado en revista especializada,"Influencia de la estructura organizacional en la creación de conocimiento, estudio del caso EPM Medellín",Colombia,Semestre Económico ,0120-6346,2008,11,22 ,161 - 184,http://www.scielo.org.co/pdf/seec/v11n22/v11n22a8.pdf,"CARLOS ANDRES ARISTIZABAL BOTERO, JOSE ENRIQUE ARIAS PEREZ",1126
GORAS,Artículos publicados,Publicado en revista especializada,El Seminario de Investigación y su Relación con las Diferentes Metodologías y Estrategias de Enseñanza Aprendizaje,Colombia,Investigacion y Educacion en Enfermeria ,0120-5307,2008,26,2 ,72 - 79,https://www.researchgate.net/profile/Jorge_Toro6/publication/262463994_Seminar_research_and_the_relation_with_different_strategies_and_methodologies_of_learning_and_teaching/links/542ade2e0cf29bbc126a786e.pdf,"CARLOS ANDRES ARISTIZABAL BOTERO, JORGE ARBEY TORO OCAMPO, BEATRIZ ELENA OSPINA RAVE",1127
GORAS,Artículos publicados,Publicado en revista especializada,Prospectiva del Marketing Social en Empresas de Servicio. El Marketing Social: Más allá de las Acciones de Responsabilidad Social Empresarial,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,2007,10,17 ,25 - 40,,"CARLOS ANDRES ARISTIZABAL BOTERO, MARIO LEON RESTREPO MUNERA, JOSE ENRIQUE ARIAS PEREZ",1129
GORAS,Artículos publicados,Publicado en revista especializada,La Influencia de la Dimensión Humana en la Gestión del Conocimiento,Colombia,(0123-9864) Revista Fundación Universitaria Luis Amigó ,0123-9864,2007,10,17 ,78 - 83,,CARLOS ANDRES ARISTIZABAL BOTERO,1131
GORAS,Artículos publicados,Publicado en revista especializada,Impactos del Mercadeo Social en Organizaciones de Servicios,Colombia,Semestre Económico ,0120-6346,2007,10,19 ,113 - 123,,"CARLOS ANDRES ARISTIZABAL BOTERO, JOSE ENRIQUE ARIAS PEREZ, MARIO LEON RESTREPO",1135
GORAS,Artículos publicados,Publicado en revista especializada,Aspectos Financieros mínimos para desarrollar procesos de negociación internacional con visión estratégica hacia el TLC con Estados Unidos.,Colombia,Revista Tecnológico de Antioquía ,0121-6945,2006,N/A,N/A ,6 - 13,,MARTHA DEL SOCORRO ALZATE CARDENAS,1137
GORAS,Artículos publicados,Publicado en revista especializada,"Breve Análisis del sector cosmético colombiano y de aseo frente a la preparación para el Tratado de Libre Comercio con Estados Unidos, en el ámbito de la competitividad.",Colombia,Revista Tecnológico de Antioquía ,0121-6945,2006,1,N/A ,7 - 26,,MARTHA DEL SOCORRO ALZATE CARDENAS,1138
GORAS,Artículos publicados,Publicado en revista especializada,Diagnóstico para el montaje del centro de gestión empresarial en la facultad de administración,Colombia,Revista Tecnológico de Antioquía ,0121-6945,2006,1,N/A ,105 - 117,,"ANA ISABEL GIRALDO DIAZ, NANCY PATRICIA CEBALLOS ATEHORTUA, MARTHA DEL SOCORRO ALZATE CARDENAS",1139
GORAS,Artículos publicados,Publicado en revista especializada,Importancia de la investigación como eje transversal del conocimiento.,Colombia,Revista Tecnológico de Antioquía ,0121-6945,2005,1,N/A ,1 - 7,,MARTHA DEL SOCORRO ALZATE CARDENAS,1140
GORAS,Artículos publicados,Publicado en revista especializada,"Fundamentación teórica, metodológica y operativa de la línea de investigación en organizaciones",Colombia,Textos Y Argumentos ,1692-1135,2004,4, ,7 - 60,,YOMAR JAVIER SANCHEZ CAICEDO,1142
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Enseñanza y Aprendizaje Clínico del Derecho (EACD) Investigación: integración para la educación jurídica,Chile,Estudios Pedagógicos (Valdivia) ,0718-0705,2021,47,N/A ,431 - 451,10.4067/S0718-07052021000100431,"ANGELA MARIA RESTREPO JARAMILLO, JORGE EDUARDO VASQUEZ SANTAMARIA",1143
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,UNA REFLEXIÓN CRÍTICA SOBRE LA ENSEÑANZA CLÍNICA DEL DERECHO COMO MODELO PEDAGÓGICO,Colombia,Revista Via Iuris ,1909-5759,2021,N/A,N/A ,1 - 43,,JORGE EDUARDO VASQUEZ SANTAMARIA,1144
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Soberanía y ambiente en la Constitución de 1991. Un análisis del uso y efectos del glifosato en la lucha antidrogas en Colombia,Colombia,Estudios Socio-Jurídicos ,0124-0579,2021,23,1 ,1 - 28,10.12804/23i1,"MONICA LUCIA GRANDA VIVEROS, JORGE IVAN GAVIRIA MESA",1145
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,¿EDUCACIÓN INTERCULTURAL? A PROPÓSITO DEL FENÓMENO MIGRATORIO VENEZOLANO EN MEDELLÍN,México,Revista Ius - ,1870-2147,2021,15,47 ,325 - 342,10.35487/rius.v15i47.2021.675,"NATALIA BAENA ROBLEDO, ELVIGIA CARDONA ZULETA",1146
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,EL INCREMENTO DEL RIESGO POR COVID-19 EN COLOMBIA A RAÍZ DEL ESTADO DE LA INFORMACIÓN PARA LA PREVENCIÓN DE DESASTRES TÉCNICAMENTE PREVISIBLES,Colombia,Revista Republicana ,2256-5027,2020,29,N/A ,165 - 183,10.21017/Rev.Repub,JORGE EDUARDO VASQUEZ SANTAMARIA,1147
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Reflexiones sobre el derecho y el juez algoritmo,Colombia,Ratio Juris ,1794-6638,2020,15,1 ,272 - 276,10.24142/raju,JUAN ESTEBAN AGUIRRE ESPINOSA,1148
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,La Apropiación Social y Espacial de Vivienda de Interés Prioritario (VIP): Casos Las Flores y La Aurora en la Ciudad de Medellín,Estados Unidos,Qualitative Report ,1052-0147,2020,25,N/A ,1960 - 1980,,"KATY LUZ MILLAN OTERO, JORGE EDUARDO VASQUEZ SANTAMARIA",1149
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Coordinación entre la JEP y la JEI: rol de las autoridades indígenas en la justicia aplicada durante el posacuerdo.,Colombia,Opinión Jurídica ,1692-2530,2020,19,N/A ,167 - 185,10.22395/ojum.v19n39a1,ROBERTO MAURICIO ROMERO CARDENAS,1150
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Perspectiva de género para la gestión del riesgo de desastres en el ordenamiento territorial municipal,Colombia,Prolegómenos - Derechos Y Valores ,0121-182X,2020,23,N/A ,67 - 84,10.18359/prole.4144,"JORGE EDUARDO VASQUEZ SANTAMARIA, LINA MARCELA ESTRADA JARAMILLO",1151
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,"La Conectividad Digital como Derecho Fundamental en Colombia, disponible en https://periodicos.unb.br/index.php/RDET/article/view/31161",,"Revista de Direito, Estado e Telecomunicacoes ",1984-9729,2020,12,1 ,113 - 136,10.26512/lstr.v12i1.31161,DANY STEVEN GOMEZ AGUDELO,1152
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,"Implicaciones jurídicas de la evidencia digital en el proceso judicial colombiano, disponible en https://publicaciones.unaula.edu.co/index.php/ratiojuris/article/view/469",Colombia,Ratio Juris ,1794-6638,2020,15,10 ,220 - 240,10.24142/raju.v15n30a11,DANY STEVEN GOMEZ AGUDELO,1153
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Economía solidaria y familia: Aportes a la construcción de paz,Colombia,Revista Kavilando ,2027-2391,2019,11,2 ,389 - 406,,MAYDA SORAYA MARIN GALEANO,1154
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,¿Ideología encriptada de género? La violencia seminal subyacente a la acusación,Colombia,Ánfora ,0121-6538,2019,26,N/A ,87 - 108,,"JUAN FELIPE OROZCO OSPINA, JENNIFFER LONDONO JURADO",1155
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,El lenguaje en la interpretación jurídica: los principios bajo la teoría humanista,Colombia,Revista de la Facultad de Derecho y Ciencias Políticas ,0120-3886,2018,48,128 ,263 - 273,10.18566/rfdcp.v48n128.a11,RODRIGO ORLANDO OSORIO MONTOYA,1156
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Desigualdad rural y conflicto interno armado en Colombia: un círculo vicioso,Chile,Izquierdas ,0718-5049,2018,39,N/A ,209 - 228,0718-5049,"JORGE IVAN GAVIRIA MESA, MONICA LUCIA GRANDA VIVEROS",1157
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,"La extradición y la cooperación internacional. Falta de justicia, legitimidad o incapacidad del Estado colombiano: su historia.",Colombia,Iusta / Universidad Santo Tomás. Facultad De Derecho ,0121-3008,2018,1,48 ,179 - 198,https://doi.org/10.15332/s1900-0448.2018.0048.07,RODRIGO ORLANDO OSORIO MONTOYA,1158
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,"Paz o desmovilización: Justicia transicional, indultos, amnistías, perdones judiciales y posconflicto",Colombia,Revista de la Facultad de Derecho y Ciencias Políticas ,0120-3886,2017,47,126 ,55 - 74,DOI: http://dx.doi.org/10.18566/rfdcp.v47n126.a04,RODRIGO ORLANDO OSORIO MONTOYA,1159
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,El Estado en Arendt y Maquiavelo: dos visiones,Colombia,Revista de la Facultad de Derecho y Ciencias Políticas ,0120-3886,2016,46, ,145 - 179,,"JORGE IVAN GAVIRIA MESA, MONICA LUCIA GRANDA VIVEROS",1162
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,"Dela violencia en contra de la mujer: historia, reconocimientos y genero.",Colombia,Revista Cientifica De Unincca ,0122-6150,2015,20,2 ,149 - 164,,RODRIGO ORLANDO OSORIO MONTOYA,1163
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Voces de la Periferia,Colombia,Ratio Juris ,1794-6638,2015,10,N/A ,77 - 93,,"MONICA LUCIA GRANDA VIVEROS, JORGE IVAN GAVIRIA MESA",1164
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Eficacia de la conciliación extrajudicial como requisito de procedibilidad en la jurisdicción de lo contencioso administrativo en Antioquia,Colombia,Pensamiento Y Poder ,2011-7213,2015,4,1 ,69 - 82,,GERARDO ORREGO LOMBANA,1165
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,De la política criminal: buen punto para la superación de falencias en Colombia,Colombia,Revista Cientifica De Unincca ,0122-6150,2014,12, ,91 - 100,,RODRIGO ORLANDO OSORIO MONTOYA,1166
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,"Contexto histórico, biografía y proyección institucional del Jurista D. Diego Antonio Navarro Martín de Villodres en España y en el continente americano",Colombia,Revista Jurídica Mario Alario D´ Filippo ,2145-6054,2014,5,1 ,71 - 81,,PAULO BERNARDO ARBOLEDA RAMIREZ,1167
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,El Contrato de Prestación de Servicios en el Sector Estatal,Colombia,Ratio Juris ,1794-6638,2014,9, ,59 - 76,,"MONICA LUCIA GRANDA VIVEROS, JORGE IVAN GAVIRIA MESA",1169
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,La Agenda de Paz: Participación política de las FARC-EP y la justicia transicional en Colombia,Colombia,Juridicas ,1794-2918,2013,10,2 ,119 - 143,,PAULO BERNARDO ARBOLEDA RAMIREZ,1170
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,La violencia política en Colombia: Justicia transicional en el marco del proceso de paz entre el Gobierno Santos y las FARC-EP,Colombia,Prolegómenos - Derechos Y Valores ,0121-182X,2013,16,32 ,49 - 68,,PAULO BERNARDO ARBOLEDA RAMIREZ,1171
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Redes sociales: Aproximación a un estado del arte,Colombia,Lámpsakos ,2145-4086,2013,9,n/a ,34 - 41,n/a,"LUZ AMPARO GRANADA DE ESPINAL, JUAN CARLOS MONSALVE GOMEZ",1172
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,La Interceptación de Datos Informáticos entre la Licitud y lo Delictual,Colombia,Lámpsakos ,2145-4086,2012,1,7 ,8 - ,https://doi.org/10.21501/issn.2145-4086,"ANA MARIA MESA ELNESER, JORGE EDUARDO VASQUEZ SANTAMARIA",1173
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,EL ESTABLECIMIENTO DE COMERCIO VIRTUAL: UNA REALIDAD NORMADA Y POCO APLICADA.,Colombia,Publicado En La Revista Facultad De Derecho-Fundación Universitaria Luis Amigó ,2011-9690,2011,1,N/A ,22 - 35,,ANA MARIA MESA ELNESER,1174
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,MODELOS PEDAGÓGICOS: REFERENTES PARA CONSTITUIR UNA PROPUESTA PEDAGÓGICA PARA LA FORMACIÓN DE LOS PROFESIONALES DEL DERECHO EN COLOMBIA,Colombia,Publicado En La Revista Facultad De Derecho-Fundación Universitaria Luis Amigó ,2011-9690,2011,1,N/A ,76 - 89,,"JORGE EDUARDO VASQUEZ SANTAMARIA, WILSON OSBALDO CANAVERAL CARDONA",1175
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Acercamiento a las modalidades de participación ciudadana y conflictos ambientales en el municipio de Sabaneta,Colombia,Ratio Juris ,1794-6638,2011,6,N/A ,137 - 159,,"JORGE EDUARDO VASQUEZ SANTAMARIA, MARIA TERESA CASTRILLON  ALZATE, CAROLINA MONTES ROJAS",1176
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Espacio y territorio: disociaciones jurídicas como factor de ingobernabilidad desde los poderes públicos en Colombia,Colombia,Opinión Jurídica ,1692-2530,2011,10,19 ,119 - 138,,JORGE EDUARDO VASQUEZ SANTAMARIA,1177
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,APLICABILIDAD DE DISPOSICIONES NORMATIVAS EN RELACIÓN AL ESPACIO Y AL TERRITORIO POR LAS CURADURÍAS URBANAS,Colombia,Estudios De Derecho ,0120-1867,2011,151,N/A ,13 - 36,,JORGE EDUARDO VASQUEZ SANTAMARIA,1178
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,"Participacion, construccion de ciudadania e instituciones: Conceptualizaciones para adelantar una investigacion en el municipio de Sabaneta",Colombia,Revista Ces Derecho ,2145-7719,2011,2,1 ,43 - 57,,"JORGE EDUARDO VASQUEZ SANTAMARIA, MARIA TERESA CASTRILLON  ALZATE, CAROLINA MONTES ROJAS",1179
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Aplicabilidad de disposiciones del derecho urbano por parte de las curadurías urbanas a partir de la naturaleza privada del espacio y la vivienda.,Colombia,Nuevo Derecho ,2011-4540,2010,5,N/A ,9 - 22,,JORGE EDUARDO VASQUEZ SANTAMARIA,1180
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,ESPACIO: APLICABILIDAD DESDE LA JURISPRUDENCIA DE LA CORTE CONSTITUCIONAL DE COLOMBIA 2000 - 2007,Colombia,Publicado En La Revista Facultad De Derecho-Fundación Universitaria Luis Amigó ,2011-9690,2009,1,N/A ,20 - 35,,JORGE EDUARDO VASQUEZ SANTAMARIA,1181
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Antecedentes problemáticos en la formación de los profesionales del derecho en Colombia,Colombia,Revista Innova ,2027-1875,2009,2,N/A ,27 - 32,,JORGE EDUARDO VASQUEZ SANTAMARIA,1182
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,Problematización y referentes de la aplicabilidad del Derecho Urbano en relacion al territorio y al espacio en Colombia. 2000 - 2007,Colombia,Notas De Derecho ,2027-1611,2009,2,N/A ,119 - 135,,JORGE EDUARDO VASQUEZ SANTAMARIA,1183
JURIDICAS Y SOCIALES,Artículos publicados,Publicado en revista especializada,El espacio público en sus alcance y dimensión urbana y rural desde el artículo 5 de la ley 9 de 1989.,Colombia,Nuevo Derecho ,2011-4540,2009,4,N/A ,73 - 88,,JORGE EDUARDO VASQUEZ SANTAMARIA,1187
JURIDICAS Y SOCIALES,Artículos publicados,Corto (Resumen),Reflexiones frente al Impacto de la Globalización en el mundo Jurídico.,Colombia,Catalogo De Investigaciones ,2011-1282,2009,5,N/A ,1 - 3,,FRANCISCO JAVIER VASQUEZ VASQUEZ,1189
JURIDICAS Y SOCIALES,Artículos publicados,Corto (Resumen),Estaciones de servicios en zonas residenciales de la ciudad de Medellín.,Colombia,Catalogo De Investigaciones ,2011-1282,2009,5,N/A ,1 - 3,,JORGE EDUARDO VASQUEZ SANTAMARIA,1192
JURIDICAS Y SOCIALES,Artículos publicados,Corto (Resumen),Convocatoria para la formación de semilleros de investigación en la Facultad de Derecho y Ciencias Humanas de la Funlam.,Colombia,Catalogo De Investigaciones ,2011-1282,2009,5,N/A ,1 - 3,,JORGE EDUARDO VASQUEZ SANTAMARIA,1193
JURIDICAS Y SOCIALES,Artículos publicados,Corto (Resumen),Ciclo de Formación en Investigación Básica ¿ ¿Semillero de Investigación en Derecho¿.,Colombia,Catalogo De Investigaciones ,2011-1282,2009,5,N/A ,1 - 3,,JORGE EDUARDO VASQUEZ SANTAMARIA,1194
JURIDICAS Y SOCIALES,Artículos publicados,Corto (Resumen),I Encuentro del Nodo Antioquia de la Red de Grupos y Centro de Investigación Jurídica y Socio Jurídica de Colombia.,Colombia,Catalogo De Investigaciones ,2011-1282,2009,5,N/A ,1 - 3,,JORGE EDUARDO VASQUEZ SANTAMARIA,1195
JURIDICAS Y SOCIALES,Artículos publicados,Corto (Resumen),I Foro Internacional de Derecho e Interés Público,Colombia,Catalogo De Investigaciones ,2011-1282,2009,5,N/A ,1 - 3,,JORGE EDUARDO VASQUEZ SANTAMARIA,1196
